Year,Name,Rank,Gender
1998,Makenna,422,F
1998,Reid,423,M
1998,Kaleigh,423,F
1998,Warren,424,M
1998,Tayler,424,F
1998,Jaquan,425,M
1998,Tierra,425,F
1998,Jarred,426,M
1998,Ellen,426,F
1998,Walker,427,M
1998,Nichole,427,F
1998,Deshawn,428,M
1998,Karissa,428,F
1998,Jordon,429,M
1998,Georgia,429,F
1998,Jermaine,430,M
1998,Haleigh,430,F
1998,Harley,431,M
1998,Regan,431,F
1998,Darrell,432,M
1998,Ebony,432,F
1998,Kaden,433,M
1998,Sasha,433,F
1998,Leo,434,M
1998,Arielle,434,F
1998,Damion,435,M
1998,Justice,435,F
1998,Ronnie,436,M
1998,Taryn,436,F
1998,Trace,437,M
1998,Ellie,437,F
1998,Wayne,438,M
1998,Yasmin,438,F
1998,Reed,439,M
1998,Alice,439,F
1998,Devonte,440,M
1998,Adrienne,440,F
1998,Maximilian,441,M
1998,Kaylin,441,F
1998,Amir,442,M
1998,Joy,442,F
1998,Marquise,443,M
1998,Kiera,443,F
1998,Tariq,444,M
1998,Nathalie,444,F
1998,Alvin,445,M
1998,Lorena,445,F
1998,Rodrigo,446,M
1998,Tania,446,F
1998,Santiago,447,M
1998,Ayanna,447,F
1998,Wade,448,M
1998,Ashlynn,448,F
1998,Tyrell,449,M
1998,Eliza,449,F
1998,Beau,450,M
1998,Simone,450,F
1998,Gilberto,451,M
1998,Britney,451,F
1998,Allan,452,M
1998,Kelli,452,F
1998,Ezekiel,453,M
1998,Iris,453,F
1998,Charlie,454,M
1998,Chasity,454,F
1998,Felipe,455,M
1998,Paris,455,F
1998,Noel,456,M
1998,Celine,456,F
1998,Tomas,457,M
1998,Essence,457,F
1998,Keenan,458,M
1998,Kiersten,458,F
1998,Terrence,459,M
1998,Breana,459,F
1998,Sam,460,M
1998,Maddison,460,F
1998,Camron,461,M
1998,Devin,461,F
1998,Eugene,462,M
1998,Micaela,462,F
1998,Neil,463,M
1998,Barbara,463,F
1998,Caden,464,M
1998,Kaila,464,F
1998,Alfonso,465,M
1998,Rhiannon,465,F
1998,Reece,466,M
1998,Deborah,466,F
1998,Dale,467,M
1998,Ann,467,F
1998,Elliot,468,M
1998,Carlie,468,F
1998,Harry,469,M
1998,Angelique,469,F
1998,Donte,470,M
1998,Sylvia,470,F
1998,Stanley,471,M
1998,Frances,471,F
1998,Mauricio,472,M
1998,Annika,472,F
1998,Leonard,473,M
1998,Elisa,473,F
1998,Noe,474,M
1998,Leticia,474,F
1998,Ariel,475,M
1998,Aimee,475,F
1998,Issac,476,M
1998,Nora,476,F
1998,Garret,477,M
1998,Tianna,477,F
1998,Kenny,478,M
1998,Viviana,478,F
1998,Dominique,479,M
1998,Candace,479,F
1998,Leon,480,M
1998,Hallie,480,F
1998,Davon,481,M
1998,Janae,481,F
1998,Dane,482,M
1998,Nikki,482,F
1998,Karl,483,M
1998,Christian,483,F
1998,Rogelio,484,M
1998,Robyn,484,F
1998,Bennett,485,M
1998,Aileen,485,F
1998,Ernest,486,M
1998,Alma,486,F
1998,Julius,487,M
1998,Perla,487,F
1998,Mohammad,488,M
1998,Shayna,488,F
1998,Jaylon,489,M
1998,Hailee,489,F
1998,Ray,490,M
1998,Lesly,490,F
1998,Deven,491,M
1998,Marilyn,491,F
1998,Ezra,492,M
1998,Skye,492,F
1998,Colten,493,M
1998,Irene,493,F
1998,Marlon,494,M
1998,Alina,494,F
1998,Ramiro,495,M
1998,Kacie,495,F
1998,Glenn,496,M
1998,Savanah,496,F
1998,Rolando,497,M
1998,Fatima,497,F
1998,Blaine,498,M
1998,India,498,F
1998,River,499,M
1998,Clare,499,F
1998,Solomon,500,M
1998,Kaley,500,F
1998,Elliott,501,M
1998,Luz,501,F
1998,Mohamed,502,M
1998,Johanna,502,F
1998,Sawyer,503,M
1998,Regina,503,F
1998,Tylor,504,M
1998,Aurora,504,F
1998,Sterling,505,M
1998,Devon,505,F
1998,Dorian,506,M
1998,Brianne,506,F
1998,Gilbert,507,M
1998,Alanna,507,F
1998,Moses,508,M
1998,Ciera,508,F
1998,Darryl,509,M
1998,Laurel,509,F
1998,Dwayne,510,M
1998,Montana,510,F
1998,Gunnar,511,M
1998,Kailee,511,F
1998,Tate,512,M
1998,Robin,512,F
1998,Mateo,513,M
1998,Amari,513,F
1998,Harold,514,M
1998,Shyanne,514,F
1998,Osvaldo,515,M
1998,Anahi,515,F
1998,Uriel,516,M
1998,Jewel,516,F
1998,Daquan,517,M
1998,Stacy,517,F
1998,Sheldon,518,M
1998,Emilie,518,F
1998,Joey,519,M
1998,Lexus,519,F
1998,Wilson,520,M
1998,Fiona,520,F
1998,Jonas,521,M
1998,Kelsi,521,F
1998,Camden,522,M
1998,Cristal,522,F
1998,Juwan,523,M
1998,Elaine,523,F
1998,Mohammed,524,M
1998,Lexie,524,F
1998,Alonzo,525,M
1998,Zaria,525,F
1998,Rudy,526,M
1998,Trinity,526,F
1998,Brice,527,M
1998,Lena,527,F
1998,Coleman,528,M
1998,Ryan,528,F
1998,Kade,529,M
1998,Charity,529,F
1998,Stefan,530,M
1998,Zoey,530,F
1998,Cordell,531,M
1998,Bria,531,F
1998,Austen,532,M
1998,Sienna,532,F
1998,Adan,533,M
1998,Paulina,533,F
1998,Brennen,534,M
1998,Kenya,534,F
1998,Cullen,535,M
1998,Genevieve,535,F
1998,Sidney,536,M
1998,Cora,536,F
1998,Nigel,537,M
1998,Kiley,537,F
1998,Alfred,538,M
1998,Maia,538,F
1998,Deonte,539,M
1998,Antonia,539,F
1998,Orion,540,M
1998,Keely,540,F
1998,Efrain,541,M
1998,Kellie,541,F
1998,Quintin,542,M
1998,Brooklynn,542,F
1998,Kurt,543,M
1998,Darian,543,F
1998,Nathanial,544,M
1998,Jailene,544,F
1998,Aiden,545,M
1998,Moriah,545,F
1998,Geoffrey,546,M
1998,Paula,546,F
1998,Reese,547,M
1998,Ericka,547,F
1998,Addison,548,M
1998,Katharine,548,F
1998,Kai,549,M
1998,Athena,549,F
1998,Kolby,550,M
1998,Judith,550,F
1998,Sage,551,M
1998,Maritza,551,F
1998,Ronaldo,552,M
1998,Carina,552,F
1998,Antoine,553,M
1998,Kamryn,553,F
1998,Cyrus,554,M
1998,Eileen,554,F
1998,Darnell,555,M
1998,Kayley,555,F
1998,Jaret,556,M
1998,Shawna,556,F
1998,Joaquin,557,M
1998,Mollie,557,F
1998,Dayton,558,M
1998,Cayla,558,F
1998,Lewis,559,M
1998,Destiney,559,F
1998,Gianni,560,M
1998,Stacey,560,F
1998,Leonel,561,M
1998,Noemi,561,F
1998,Ben,562,M
1998,Kaylyn,562,F
1998,Clarence,563,M
1998,Mireya,563,F
1998,Kane,564,M
1998,Mariela,564,F
1998,Ulises,565,M
1998,Eden,565,F
1998,Vicente,566,M
1998,Jaime,566,F
1998,Derick,567,M
1998,Donna,567,F
1998,Alvaro,568,M
1998,Alayna,568,F
1998,Davion,569,M
1998,Tina,569,F
1998,Rashad,570,M
1998,Halle,570,F
1998,Devante,571,M
1998,Salma,571,F
1998,Darien,572,M
1998,Tess,572,F
1998,Dashawn,573,M
1998,Marlene,573,F
1998,Quincy,574,M
1998,Graciela,574,F
1998,Coby,575,M
1998,Leanna,575,F
1998,Humberto,576,M
1998,Kourtney,576,F
1998,Toby,577,M
1998,Maribel,577,F
1998,Will,578,M
1998,Madisyn,578,F
1998,Demarcus,579,M
1998,Alisa,579,F
1998,Isaias,580,M
1998,Nicolette,580,F
1998,Brad,581,M
1998,Blanca,581,F
1998,Dandre,582,M
1998,Micah,582,F
1998,Everett,583,M
1998,Meaghan,583,F
1998,Ralph,584,M
1998,Lilly,584,F
1998,Tevin,585,M
1998,Melinda,585,F
1998,Howard,586,M
1998,Emely,586,F
1998,Stephon,587,M
1998,Katelin,587,F
1998,Jaylin,588,M
1998,Chandler,588,F
1998,Clinton,589,M
1998,Mara,589,F
1998,Ezequiel,590,M
1998,Aspen,590,F
1998,Jaron,591,M
1998,Edith,591,F
1998,Koby,592,M
1998,Karlee,592,F
1998,Tobias,593,M
1998,Candice,593,F
1998,Ahmed,594,M
1998,Destini,594,F
1998,Kareem,595,M
1998,Araceli,595,F
1998,Dillan,596,M
1998,Karli,596,F
1998,Pierce,597,M
1998,Angie,597,F
1998,August,598,M
1998,Chyna,598,F
1998,Jamison,599,M
1998,Casandra,599,F
1998,Stephan,600,M
1998,Corinne,600,F
1998,Earl,601,M
1998,Karlie,601,F
1998,Aron,602,M
1998,Tanya,602,F
1998,Romeo,603,M
1998,Abbie,603,F
1998,Adolfo,604,M
1998,Aisha,604,F
1998,Bret,605,M
1998,Juliet,605,F
1998,Kurtis,606,M
1998,Katarina,606,F
1998,Kolton,607,M
1998,Phoebe,607,F
1998,Rory,608,M
1998,Macey,608,F
1998,Salvatore,609,M
1998,Margarita,609,F
1998,Barry,610,M
1998,Reyna,610,F
1998,Jasper,611,M
1998,Sage,611,F
1998,Tyrese,612,M
1998,Abbigail,612,F
1998,Conrad,613,M
1998,Carlee,613,F
1998,Darion,614,M
1998,Christy,614,F
1998,Deon,615,M
1998,Desirae,615,F
1998,Bernard,616,M
1998,Sarai,616,F
1998,Devyn,617,M
1998,Rosemary,617,F
1998,Dexter,618,M
1998,Kathy,618,F
1998,Forrest,619,M
1998,Celia,619,F
1998,Denzel,620,M
1998,Gracie,620,F
1998,Fredrick,621,M
1998,Yvette,621,F
1998,Kory,622,M
1998,Leann,622,F
1998,Dangelo,623,M
1998,Reilly,623,F
1998,Perry,624,M
1998,Thalia,624,F
1998,Kieran,625,M
1998,Isis,625,F
1998,Mackenzie,626,M
1998,Sydnee,626,F
1998,Roderick,627,M
1998,Lyndsey,627,F
1998,Kasey,628,M
1998,Madyson,628,F
1998,Braydon,629,M
1998,Karly,629,F
1998,Mike,630,M
1998,Lucia,630,F
1998,Markus,631,M
1998,Madelynn,631,F
1998,Stone,632,M
1998,Gisselle,632,F
1998,Darrius,633,M
1998,Miracle,633,F
1998,Agustin,634,M
1998,Jazmyn,634,F
1998,Braeden,635,M
1998,Kristine,635,F
1998,Deangelo,636,M
1998,Lea,636,F
1998,Rhett,637,M
1998,Christa,637,F
1998,Ignacio,638,M
1998,Taya,638,F
1998,Freddy,639,M
1998,Lyric,639,F
1998,Gordon,640,M
1998,Sandy,640,F
1998,Mitchel,641,M
1998,Annabelle,641,F
1998,Irvin,642,M
1998,Maranda,642,F
1998,Travon,643,M
1998,Beatriz,643,F
1998,Leroy,644,M
1998,Diane,644,F
1998,Tre,645,M
1998,Nikita,645,F
1998,Jovan,646,M
1998,Cortney,646,F
1998,Keon,647,M
1998,Kacey,647,F
1998,Rigoberto,648,M
1998,Maegan,648,F
1998,Shannon,649,M
1998,Carli,649,F
1998,Garrison,650,M
1998,Chelsie,650,F
1998,Heath,651,M
1998,Elaina,651,F
1998,Norman,652,M
1998,Kailyn,652,F
1998,Aldo,653,M
1998,Malia,653,F
1998,Moshe,654,M
1998,Kianna,654,F
1998,Clifford,655,M
1998,Randi,655,F
1998,Austyn,656,M
1998,Rylie,656,F
1998,Jamar,657,M
1998,Anita,657,F
1998,Armani,658,M
1998,Carol,658,F
1998,Cruz,659,M
1998,Alivia,659,F
1998,Keshawn,660,M
1998,Kari,660,F
1998,Marcel,661,M
1998,Sheila,661,F
1998,Rylan,662,M
1998,Allyssa,662,F
1998,Marquez,663,M
1998,Celina,663,F
1998,Stuart,664,M
1998,Estrella,664,F
1998,Dion,665,M
1998,Halie,665,F
1998,Gunner,666,M
1998,Kyleigh,666,F
1998,Hudson,667,M
1998,Tracy,667,F
1998,Raphael,668,M
1998,Alexandrea,668,F
1998,Dwight,669,M
1998,Anissa,669,F
1998,Easton,670,M
1998,Bridgette,670,F
1998,Tristian,671,M
1998,Juliette,671,F
1998,Anton,672,M
1998,Shaina,672,F
1998,Dimitri,673,M
1998,Rocio,673,F
1998,Elisha,674,M
1998,Tiffani,674,F
1998,Quinten,675,M
1998,Brook,675,F
1998,Brenton,676,M
1998,Brielle,676,F
1998,Hassan,677,M
1998,Aleah,677,F
1998,Roland,678,M
1998,Helena,678,F
1998,Silas,679,M
1998,Stephany,679,F
1998,Amari,680,M
1998,Jayda,680,F
1998,Frankie,681,M
1998,Selina,681,F
1998,Lamar,682,M
1998,Chantel,682,F
1998,Raekwon,683,M
1998,Maura,683,F
1998,Estevan,684,M
1998,Lizette,684,F
1998,Sammy,685,M
1998,Joyce,685,F
1998,Asher,686,M
1998,Darby,686,F
1998,Carlton,687,M
1998,Susana,687,F
1998,Brayan,688,M
1998,Jazlyn,688,F
1998,Davonte,689,M
1998,Rachelle,689,F
1998,Donavan,690,M
1998,Yvonne,690,F
1998,Jarvis,691,M
1998,Yadira,691,F
1998,Jaxon,692,M
1998,Dulce,692,F
1998,Daryl,693,M
1998,Sally,693,F
1998,Tyrek,694,M
1998,Chanel,694,F
1998,Zion,695,M
1998,Jaqueline,695,F
1998,Clifton,696,M
1998,Calista,696,F
1998,Jorden,697,M
1998,Kasandra,697,F
1998,Jameson,698,M
1998,Madisen,698,F
1998,Kelly,699,M
1998,Janessa,699,F
1998,Shamar,700,M
1998,Esperanza,700,F
1998,Zechariah,701,M
1998,Macie,701,F
1998,Cornelius,702,M
1998,Gwendolyn,702,F
1998,Elvis,703,M
1998,Shea,703,F
1998,Korey,704,M
1998,Damaris,704,F
1998,Chaz,705,M
1998,Kenzie,705,F
1998,Justyn,706,M
1998,Loren,706,F
1998,Talon,707,M
1998,Rebeca,707,F
1998,Guadalupe,708,M
1998,Eliana,708,F
1998,Courtney,709,M
1998,Stefanie,709,F
1998,Declan,710,M
1998,Dorothy,710,F
1998,Dylon,711,M
1998,Janice,711,F
1998,Rashawn,712,M
1998,Karley,712,F
1998,Arnold,713,M
1998,Alize,713,F
1998,Shayne,714,M
1998,Elissa,714,F
1998,Cristopher,715,M
1998,Jeanette,715,F
1998,Maximillian,716,M
1998,Katlin,716,F
1998,Trever,717,M
1998,Bonnie,717,F
1998,Kirk,718,M
1998,Lori,718,F
1998,Justus,719,M
1998,Misty,719,F
1998,Antwan,720,M
1998,Norma,720,F
1998,Reynaldo,721,M
1998,Brynn,721,F
1998,Jefferson,722,M
1998,Kallie,722,F
1998,Kent,723,M
1998,Kayli,723,F
1998,Santos,724,M
1998,Ayana,724,F
1998,Houston,725,M
1998,Arlene,725,F
1998,Muhammad,726,M
1998,Kaela,726,F
1998,Nestor,727,M
1998,Kristy,727,F
1998,Remington,728,M
1998,Brittani,728,F
1998,Brooks,729,M
1998,Christiana,729,F
1998,Savion,730,M
1998,Juanita,730,F
1998,Baby,731,M
1998,Anika,731,F
1998,Lamont,732,M
1998,Carson,732,F
1998,Clark,733,M
1998,Amani,733,F
1998,Deondre,734,M
1998,Michele,734,F
1998,Layne,735,M
1998,Caitlynn,735,F
1998,Alonso,736,M
1998,Leila,736,F
1998,Jairo,737,M
1998,Aylin,737,F
1998,Raheem,738,M
1998,Hana,738,F
1998,Darrin,739,M
1998,Leilani,739,F
1998,Glen,740,M
1998,Mikala,740,F
1998,Misael,741,M
1998,Daria,741,F
1998,Jarett,742,M
1998,Kaelyn,742,F
1998,Kamron,743,M
1998,Shirley,743,F
1998,Reuben,744,M
1998,Shyann,744,F
1998,Dallin,745,M
1998,Nataly,745,F
1998,Fred,746,M
1998,Gretchen,746,F
1998,Milton,747,M
1998,Itzel,747,F
1998,Kole,748,M
1998,Mariam,748,F
1998,Jamel,749,M
1998,Tea,749,F
1998,Ulysses,750,M
1998,Ansley,750,F
1998,Junior,751,M
1998,Devyn,751,F
1998,Madison,752,M
1998,Marley,752,F
1998,Jadon,753,M
1998,Alessandra,753,F
1998,Ladarius,754,M
1998,Kori,754,F
1998,Tyrique,755,M
1998,Yolanda,755,F
1998,Josef,756,M
1998,Dallas,756,F
1998,Brandan,757,M
1998,Antoinette,757,F
1998,Colt,758,M
1998,Giovanna,758,F
1998,German,759,M
1998,Raegan,759,F
1998,Cortez,760,M
1998,Daphne,760,F
1998,Jacoby,761,M
1998,Berenice,761,F
1998,Winston,762,M
1998,Elyse,762,F
1998,Elmer,763,M
1998,Jaden,763,F
1998,Guy,764,M
1998,Quinn,764,F
1998,Don,765,M
1998,Dasia,765,F
1998,Neal,766,M
1998,Kaci,766,F
1998,Vernon,767,M
1998,Yasmeen,767,F
1998,Zakary,768,M
1998,Alena,768,F
1998,Duane,769,M
1998,Annette,769,F
1998,Nash,770,M
1998,Kaylynn,770,F
1998,Tahj,771,M
1998,Alex,771,F
1998,Dequan,772,M
1998,Fabiola,772,F
1998,Hugh,773,M
1998,Jenifer,773,F
1998,Paris,774,M
1998,Alysa,774,F
1998,Terence,775,M
1998,Jacklyn,775,F
1998,Tyriq,776,M
1998,Joselyn,776,F
1998,Bradly,777,M
1998,Shelbie,777,F
1998,Clint,778,M
1998,Drew,778,F
1998,Jackie,779,M
1998,Erykah,779,F
1998,Darin,780,M
1998,Leanne,780,F
1998,Tracy,781,M
1998,Makala,781,F
1998,Julien,782,M
1998,Kelley,782,F
1998,Alden,783,M
1998,Sonya,783,F
1998,Denver,784,M
1998,Dejah,784,F
1998,Rohan,785,M
1998,Yessenia,785,F
1998,Titus,786,M
1998,Dalia,786,F
1998,Demarco,787,M
1998,Myah,787,F
1998,Hakeem,788,M
1998,Breanne,788,F
1998,Lonnie,789,M
1998,Reanna,789,F
1998,Adonis,790,M
1998,Trisha,790,F
1998,Bernardo,791,M
1998,Alysha,791,F
1998,Brandyn,792,M
1998,Jesse,792,F
1998,Asa,793,M
1998,Melina,793,F
1998,Axel,794,M
1998,Princess,794,F
1998,Gino,795,M
1998,Ali,795,F
1998,Greyson,796,M
1998,Nayeli,796,F
1998,Herbert,797,M
1998,Liana,797,F
1998,Kellen,798,M
1998,Nadine,798,F
1998,Keyshawn,799,M
1998,Silvia,799,F
1998,Octavio,800,M
1998,Kalie,800,F
1998,Chaim,801,M
1998,Katlynn,801,F
1998,Destin,802,M
1998,Tasia,802,F
1998,Jordy,803,M
1998,Elyssa,803,F
1998,Maverick,804,M
1998,Lilian,804,F
1998,Pierre,805,M
1998,Madilyn,805,F
1998,Jean,806,M
1998,Cecelia,806,F
1998,Deshaun,807,M
1998,Dawn,807,F
1998,Khalid,808,M
1998,Jill,808,F
1998,Myron,809,M
1998,Bryana,809,F
1998,Deion,810,M
1998,Emerald,810,F
1998,Thaddeus,811,M
1998,Kalyn,811,F
1998,Donnie,812,M
1998,Kaycee,812,F
1998,Javonte,813,M
1998,Shaylee,813,F
1998,Keven,814,M
1998,Camila,814,F
1998,Kristofer,815,M
1998,Kaylah,815,F
1998,Raymundo,816,M
1998,Magdalena,816,F
1998,Ellis,817,M
1998,Tatianna,817,F
1998,Jaleel,818,M
1998,Felicity,818,F
1998,Kevon,819,M
1998,Ireland,819,F
1998,Turner,820,M
1998,Sarina,820,F
1998,Montana,821,M
1998,Tamera,821,F
1998,Tyreek,822,M
1998,Myranda,822,F
1998,Dontae,823,M
1998,Starr,823,F
1998,Efren,824,M
1998,Katerina,824,F
1998,Grady,825,M
1998,Lara,825,F
1998,Jamari,826,M
1998,Blair,826,F
1998,Aubrey,827,M
1998,Gabriel,827,F
1998,Nehemiah,828,M
1998,Haylie,828,F
1998,Nick,829,M
1998,Katy,829,F
1998,Freddie,830,M
1998,Kristi,830,F
1998,Marques,831,M
1998,Ashanti,831,F
1998,Antony,832,M
1998,Darlene,832,F
1998,Bo,833,M
1998,Kinsey,833,F
1998,Bradford,834,M
1998,Scarlett,834,F
1998,Davin,835,M
1998,Valentina,835,F
1998,Ibrahim,836,M
1998,Hayden,836,F
1998,Aric,837,M
1998,Joelle,837,F
1998,Gerard,838,M
1998,Roxanne,838,F
1998,Landen,839,M
1998,Shana,839,F
1998,Simeon,840,M
1998,Tammy,840,F
1998,Dakotah,841,M
1998,Demi,841,F
1998,Darrion,842,M
1998,Serenity,842,F
1998,Dillion,843,M
1998,Skyla,843,F
1998,Kordell,844,M
1998,Suzanne,844,F
1998,Marcelo,845,M
1998,Anya,845,F
1998,Tyquan,846,M
1998,Daija,846,F
1998,Emmett,847,M
1998,Dianna,847,F
1998,Heriberto,848,M
1998,Patience,848,F
1998,Kelton,849,M
1998,Sydnie,849,F
1998,Omari,850,M
1998,Keri,850,F
1998,Prince,851,M
1998,Tristan,851,F
1998,Benny,852,M
1998,Willow,852,F
1998,Izaiah,853,M
1998,Asha,853,F
1998,Jamarcus,854,M
1998,Aubree,854,F
1998,Alexandro,855,M
1998,Charlene,855,F
1998,Cale,856,M
1998,Emilia,856,F
1998,Trystan,857,M
1998,Jana,857,F
1998,Jaren,858,M
1998,Tanisha,858,F
1998,Kalen,859,M
1998,Jasmyn,859,F
1998,Mikel,860,M
1998,Layla,860,F
1998,Raven,861,M
1998,Shakira,861,F
1998,Tavian,862,M
1998,Adrian,862,F
1998,Arron,863,M
1998,Delia,863,F
1998,Jacquez,864,M
1998,Unique,864,F
1998,Tyron,865,M
1998,Rita,865,F
1998,Dewayne,866,M
1998,Ashly,866,F
1998,Dominik,867,M
1998,Connie,867,F
1998,Emerson,868,M
1998,Hillary,868,F
1998,Samir,869,M
1998,Lucero,869,F
1998,Vaughn,870,M
1998,Noel,870,F
1998,Alessandro,871,M
1998,Shauna,871,F
1998,Anderson,872,M
1998,Jacey,872,F
1998,Ari,873,M
1998,Rochelle,873,F
1998,Benito,874,M
1998,Jaida,874,F
1998,Bronson,875,M
1998,Lillie,875,F
1998,Garett,876,M
1998,Octavia,876,F
1998,Josh,877,M
1998,Daisha,877,F
1998,Sonny,878,M
1998,Delilah,878,F
1998,Auston,879,M
1998,Jena,879,F
1998,Brant,880,M
1998,Kendal,880,F
1998,Jayce,881,M
1998,Maeve,881,F
1998,Jimmie,882,M
1998,Marianna,882,F
1998,Lincoln,883,M
1998,Sydni,883,F
1998,Nasir,884,M
1998,Alysia,884,F
1998,Rick,885,M
1998,Jocelyne,885,F
1998,Shelby,886,M
1998,Jayden,886,F
1998,Alton,887,M
1998,Savana,887,F
1998,Kyree,888,M
1998,Iliana,888,F
1998,Nico,889,M
1998,Lourdes,889,F
1998,Seamus,890,M
1998,Odalis,890,F
1998,Tyshawn,891,M
1998,Reina,891,F
1998,Fidel,892,M
1998,Joanne,892,F
1998,Lloyd,893,M
1998,Kirstin,893,F
1998,Draven,894,M
1998,Ashlie,894,F
1998,Tyrik,895,M
1998,Cali,895,F
1998,Brennon,896,M
1998,Ingrid,896,F
1998,Abdullah,897,M
1998,Marcella,897,F
1998,Andreas,898,M
1998,Shelbi,898,F
1998,Blaise,899,M
1998,Abigayle,899,F
1998,Gonzalo,900,M
1998,Baby,900,F
1998,Jaylan,901,M
1998,Jaelyn,901,F
1998,Johnnie,902,M
1998,Odalys,902,F
1998,Jordi,903,M
1998,Stevie,903,F
1998,Markel,904,M
1998,Rhianna,904,F
1998,Rickey,905,M
1998,Shianne,905,F
1998,Markell,906,M
1998,Stella,906,F
1998,Phoenix,907,M
1998,Violet,907,F
1998,Reilly,908,M
1998,Kelsea,908,F
1998,Brannon,909,M
1998,Ayla,909,F
1998,Dario,910,M
1998,Jodi,910,F
1998,Jerrod,911,M
1998,Sade,911,F
1998,Robin,912,M
1998,America,912,F
1998,Giancarlo,913,M
1998,Lacy,913,F
1998,Jacques,914,M
1998,Maci,914,F
1998,Lionel,915,M
1998,Amira,915,F
1998,Jabari,916,M
1998,Jazmyne,916,F
1998,Paxton,917,M
1998,Justina,917,F
1998,Jalon,918,M
1998,Maricela,918,F
1998,Royce,919,M
1998,Myra,919,F
1998,Ryder,920,M
1998,Cydney,920,F
1998,Alexandre,921,M
1998,Alycia,921,F
1998,Hernan,922,M
1998,Eryn,922,F
1998,Mekhi,923,M
1998,Haven,923,F
1998,Augustus,924,M
1998,Martina,924,F
1998,Clyde,925,M
1998,Shae,925,F
1998,Devonta,926,M
1998,Armani,926,F
1998,Gregorio,927,M
1998,Vanesa,927,F
1998,Kennedy,928,M
1998,Zoie,928,F
1998,Reagan,929,M
1998,Lila,929,F
1998,Shemar,930,M
1998,Monika,930,F
1998,Branson,931,M
1998,Alia,931,F
1998,Jelani,932,M
1998,Eve,932,F
1998,Matteo,933,M
1998,Breonna,933,F
1998,Darrian,934,M
1998,Mattie,934,F
1998,Domenic,935,M
1998,Beatrice,935,F
1998,Giovanny,936,M
1998,Beverly,936,F
1998,Hans,937,M
1998,Constance,937,F
1998,Herman,938,M
1998,Harmony,938,F
1998,Jerod,939,M
1998,Catalina,939,F
1998,Johan,940,M
1998,Hazel,940,F
1998,Kerry,941,M
1998,Katia,941,F
1998,Abram,942,M
1998,Kortney,942,F
1998,Hamza,943,M
1998,Marlee,943,F
1998,Rex,944,M
1998,Marlena,944,F
1998,Infant,945,M
1998,Corina,945,F
1998,Najee,946,M
1998,Elisha,946,F
1998,Chauncey,947,M
1998,Brionna,947,F
1998,Keagan,948,M
1998,Lexis,948,F
1998,Nathen,949,M
1998,Nautica,949,F
1998,Niko,950,M
1998,Destany,950,F
1998,Dan,951,M
1998,Kameron,951,F
1998,Ishmael,952,M
1998,Alyssia,952,F
1998,Jamil,953,M
1998,Breann,953,F
1998,Nikhil,954,M
1998,Caleigh,954,F
1998,Rico,955,M
1998,Chase,955,F
1998,Taj,956,M
1998,Yazmin,956,F
1998,Brycen,957,M
1998,Abril,957,F
1998,Isidro,958,M
1998,Deasia,958,F
1998,Luciano,959,M
1998,Serina,959,F
1998,Vincenzo,960,M
1998,Jessika,960,F
1998,Bishop,961,M
1998,Melisa,961,F
1998,Isai,962,M
1998,Shanice,962,F
1998,Jovani,963,M
1998,Fernanda,963,F
1998,Jovany,964,M
1998,Hadley,964,F
1998,Miguelangel,965,M
1998,Janette,965,F
1998,Rasheed,966,M
1998,Yajaira,966,F
1998,Dejuan,967,M
1998,Kaylan,967,F
1998,Jensen,968,M
1998,Lia,968,F
1998,Nicklaus,969,M
1998,Lizeth,969,F
1998,Abdul,970,M
1998,Chaya,970,F
1998,Broderick,971,M
1998,Janie,971,F
1998,Deontae,972,M
1998,Kia,972,F
1998,Keanu,973,M
1998,Star,973,F
1998,Kenton,974,M
1998,Audra,974,F
1998,Loren,975,M
1998,Ivana,975,F
1998,Rahul,976,M
1998,Jayme,976,F
1998,Babyboy,977,M
1998,Kenia,977,F
1998,Tarik,978,M
1998,Kerri,978,F
1998,Valentin,979,M
1998,Paloma,979,F
1998,Darrien,980,M
1998,Ryann,980,F
1998,Floyd,981,M
1998,Bobbi,981,F
1998,Genaro,982,M
1998,Leeann,982,F
1998,Kenyon,983,M
1998,Cori,983,F
1998,Keyon,984,M
1998,Debra,984,F
1998,Rocky,985,M
1998,Kaylen,985,F
1998,Syed,986,M
1998,Shantel,986,F
1998,Amos,987,M
1998,Tayla,987,F
1998,Christion,988,M
1998,Jensen,988,F
1998,Francesco,989,M
1998,Presley,989,F
1998,Leland,990,M
1998,Samara,990,F
1998,Stewart,991,M
1998,Alexys,991,F
1998,Trevin,992,M
1998,Eboni,992,F
1998,Barrett,993,M
1998,Jaycee,993,F
1998,Carlo,994,M
1998,Judy,994,F
1998,Judah,995,M
1998,Kennedi,995,F
1998,Kale,996,M
1998,Jayde,996,F
1998,Killian,997,M
1998,Raina,997,F
1998,Konnor,998,M
1998,Elsa,998,F
1998,Kylan,999,M
1998,Hollie,999,F
1998,Mariano,1000,M
1998,Keisha,1000,F
2000,Jacob,1,M
2000,Emily,1,F
2000,Michael,2,M
2000,Hannah,2,F
2000,Matthew,3,M
2000,Madison,3,F
2000,Joshua,4,M
2000,Ashley,4,F
2000,Christopher,5,M
2000,Sarah,5,F
2000,Nicholas,6,M
2000,Alexis,6,F
2000,Andrew,7,M
2000,Samantha,7,F
2000,Joseph,8,M
2000,Jessica,8,F
2000,Daniel,9,M
